id,keys,key,filepath,album_cover_path,genre,tempo,title,artist,loudness,x_umap,y_umap,z_umap,x_tsne,y_tsne,z_tsne
292,"{'G major': 11.3, 'E minor': 9.8, 'C major': 9.19}",G major,data/gtzan/genres/country/country.00092.wav,data/gtzan/images/country/country.00092_cover.jpg,country,161.4990234375,The Nervous Breakdown (Instrumental),Brad Paisley,-34.58,5.3636513,5.3564835,4.896263,-3.0049255,-2.5219004,32.70268
293,"{'D major': 10.38, 'G major': 8.03, 'G minor': 6.92}",D major,data/gtzan/genres/country/country.00093.wav,data/gtzan/images/country/country.00093_cover.jpg,country,86.1328125,In the Garden,Brad Paisley,-48.18,5.5404344,5.6604466,6.249558,-45.569508,27.825405,7.5217266
294,"{'C major': 10.07, 'G major': 9.01, 'C minor': 8.01}",C major,data/gtzan/genres/country/country.00094.wav,data/gtzan/images/country/country.00094_cover.jpg,country,112.34714673913044,I Just Want To Dance With You,George Strait,-41.82,8.0508585,5.576687,5.947476,-7.9170218,-30.704046,-8.855486
295,"{'A# major': 8.95, 'F major': 8.83, 'D minor': 7.66}",A# major,data/gtzan/genres/country/country.00095.wav,data/gtzan/images/country/country.00095_cover.jpg,country,89.10290948275862,One Step At A Time,George Strait,-46.3,7.4960275,4.3175917,6.1288514,14.397759,-33.752357,21.263216
296,"{'G major': 11.25, 'G minor': 8.22, 'C major': 6.85}",G major,data/gtzan/genres/country/country.00096.wav,data/gtzan/images/country/country.00096_cover.jpg,country,117.45383522727272,True,George Strait,-38.83,5.3262033,4.447147,5.594804,-55.34079,0.4760082,-19.736452
297,"{'F major': 9.22, 'A# major': 7.51, 'F minor': 7.01}",F major,data/gtzan/genres/country/country.00097.wav,data/gtzan/images/country/country.00097_cover.jpg,country,112.34714673913044,Remember The Alamo,George Strait,-44.08,7.20321,5.0129175,4.0818777,-1.1321276,20.201221,45.816563
298,"{'C major': 11.33, 'C minor': 8.04, 'G major': 7.19}",C major,data/gtzan/genres/country/country.00098.wav,data/gtzan/images/country/country.00098_cover.jpg,country,117.45383522727272,Maria,George Strait,-45.98,7.1733875,5.667762,6.5132365,-41.448208,-18.323364,5.0744615
299,"{'F# major': 11.05, 'F# minor': 8.58, 'B major': 8.25}",F# major,data/gtzan/genres/country/country.00099.wav,data/gtzan/images/country/country.00099_cover.jpg,country,143.5546875,We Really Shouldn't Be Doing This,George Strait,-37.44,5.9872603,4.855445,4.95116,6.3713183,43.25556,-11.70773
300,"{'E minor': 7.65, 'D major': 7.6, 'A major': 6.8}",E minor,data/gtzan/genres/disco/disco.00000.wav,data/gtzan/images/disco/disco.00000_cover.jpg,disco,117.45383522727272,Lowdown,Boz Scaggs,-41.08,5.6964984,5.05603,5.203304,33.216713,-2.0438755,21.523573
301,"{'A minor': 9.82, 'E minor': 8.12, 'C major': 8.04}",A minor,data/gtzan/genres/disco/disco.00001.wav,data/gtzan/images/disco/disco.00001_cover.jpg,disco,117.45383522727272,I Will Survive,Gloria Gaynor,-33.42,6.0755677,6.9789696,5.1917696,11.505645,-4.721433,26.879362
302,"{'E minor': 11.32, 'D major': 10.53, 'G major': 7.81}",E minor,data/gtzan/genres/disco/disco.00002.wav,data/gtzan/images/disco/disco.00002_cover.jpg,disco,92.28515625,Look Back Over Your Shoulder,Archie Bell & The Drells,-37.73,6.060622,4.478868,4.166442,26.68969,28.888002,-28.750298
303,"{'A# minor': 9.26, 'F major': 7.75, 'A minor': 7.3}",A# minor,data/gtzan/genres/disco/disco.00003.wav,data/gtzan/images/disco/disco.00003_cover.jpg,disco,129.19921875,Deputy Of Love  (Club ReMix),Don Armando's 2nd Ave Rhumba Band,-35.64,5.8011236,5.936504,4.8810368,-8.654542,38.71464,-17.522778
304,"{'E major': 9.76, 'B major': 8.28, 'C# minor': 7.76}",E major,data/gtzan/genres/disco/disco.00004.wav,data/gtzan/images/disco/disco.00004_cover.jpg,disco,123.046875,,,-36.99,5.280068,4.5481496,5.9337525,-52.7408,-5.397978,-11.744701
305,"{'A# minor': 10.21, 'A# major': 8.69, 'D# major': 8.63}",A# minor,data/gtzan/genres/disco/disco.00005.wav,data/gtzan/images/disco/disco.00005_cover.jpg,disco,107.666015625,Native New Yorker,Odyssey,-33.59,7.8260636,6.3931575,4.7723327,7.4929132,-6.5451055,41.35199
306,"{'G# minor': 9.47, 'G# major': 9.01, 'C# minor': 7.59}",G# minor,data/gtzan/genres/disco/disco.00006.wav,data/gtzan/images/disco/disco.00006_cover.jpg,disco,123.046875,,,-32.45,6.6483197,3.9893272,5.978173,35.243874,5.5981264,45.237152
307,"{'A minor': 13.19, 'A major': 10.26, 'F# minor': 8.46}",A minor,data/gtzan/genres/disco/disco.00007.wav,data/gtzan/images/disco/disco.00007_cover.jpg,disco,129.19921875,"So Many Men, So Little Time",Miquel Brown,-37.69,6.189275,5.2624965,3.9087799,-2.510674,26.196497,-1.0115068
308,"{'C# major': 9.0, 'G# major': 8.31, 'G# minor': 7.41}",C# major,data/gtzan/genres/disco/disco.00008.wav,data/gtzan/images/disco/disco.00008_cover.jpg,disco,123.046875,Found a Cure,Simpson,-37.2,6.6046696,5.5783052,4.370559,-22.1414,-18.280806,-36.78085
309,"{'F major': 8.34, 'A# major': 8.15, 'C minor': 7.53}",F major,data/gtzan/genres/disco/disco.00009.wav,data/gtzan/images/disco/disco.00009_cover.jpg,disco,129.19921875,Get Up,Osibisa,-31.97,6.401313,6.233621,4.818631,17.554922,0.71004564,0.0863893
310,"{'G# major': 8.04, 'C# major': 8.0, 'F minor': 7.18}",G# major,data/gtzan/genres/disco/disco.00010.wav,data/gtzan/images/disco/disco.00010_cover.jpg,disco,107.666015625,,,-34.24,8.406113,5.4481544,5.6920767,-9.107069,28.725403,36.979496
311,"{'A minor': 15.28, 'A major': 11.7, 'G minor': 11.67}",A minor,data/gtzan/genres/disco/disco.00011.wav,data/gtzan/images/disco/disco.00011_cover.jpg,disco,95.703125,Can You Feel It,Scorched Earth,-33.99,5.662925,6.223956,6.3602166,41.15737,-10.457942,-42.923405
312,"{'A minor': 11.18, 'C minor': 9.62, 'C major': 9.2}",A minor,data/gtzan/genres/disco/disco.00012.wav,data/gtzan/images/disco/disco.00012_cover.jpg,disco,112.34714673913044,,,-37.0,7.469593,7.041581,5.3775644,7.710488,31.525696,-19.314072
313,"{'E major': 10.44, 'E minor': 8.23, 'A major': 7.3}",E major,data/gtzan/genres/disco/disco.00013.wav,data/gtzan/images/disco/disco.00013_cover.jpg,disco,184.5703125,Back off Boogaloo,Donna Summer,-35.67,5.783566,5.4222198,4.5040684,29.062126,9.633875,14.490361
314,"{'F# major': 9.95, 'B major': 8.99, 'F# minor': 7.19}",F# major,data/gtzan/genres/disco/disco.00014.wav,data/gtzan/images/disco/disco.00014_cover.jpg,disco,103.359375,Stayin' Alive(2009 Remastered Version),Bee Gees,-32.19,5.4809976,4.5797334,4.4207845,1.66318,36.171238,28.71375
315,"{'E minor': 8.74, 'C major': 8.27, 'D major': 7.26}",E minor,data/gtzan/genres/disco/disco.00015.wav,data/gtzan/images/disco/disco.00015_cover.jpg,disco,123.046875,Boogie Nights,Heatwave | The Three Degrees,-39.46,5.7318053,5.4317446,6.776467,-36.802917,-28.942848,29.242065
316,"{'C# minor': 10.21, 'B minor': 8.08, 'A major': 7.83}",C# minor,data/gtzan/genres/disco/disco.00016.wav,data/gtzan/images/disco/disco.00016_cover.jpg,disco,123.046875,Sing A Song (Album Version),"Earth, Wind & Fire",-34.43,5.987977,6.3726053,5.6898165,39.144333,-17.206676,-19.920256
317,"{'C minor': 10.43, 'A# major': 8.39, 'G minor': 7.35}",C minor,data/gtzan/genres/disco/disco.00017.wav,data/gtzan/images/disco/disco.00017_cover.jpg,disco,123.046875,You're Ok,Ottawan,-40.47,5.721303,6.056037,4.129677,34.603848,15.905603,21.174551
318,"{'C minor': 8.88, 'C# minor': 8.63, 'B minor': 8.14}",C minor,data/gtzan/genres/disco/disco.00018.wav,data/gtzan/images/disco/disco.00018_cover.jpg,disco,123.046875,Sex,Sabrina Firda Firda Firda Firda,-37.55,6.6301484,4.7614074,6.67854,-21.300144,-9.592431,27.780128
319,"{'D# major': 11.51, 'D# minor': 10.8, 'A# major': 9.99}",D# major,data/gtzan/genres/disco/disco.00019.wav,data/gtzan/images/disco/disco.00019_cover.jpg,disco,117.45383522727272,I'm Doin' Fine Now,New York City,-40.37,6.5250525,5.801065,6.9731073,-11.2772,-6.803043,24.10352
320,"{'B major': 11.61, 'E major': 8.69, 'E minor': 7.16}",B major,data/gtzan/genres/disco/disco.00020.wav,data/gtzan/images/disco/disco.00020_cover.jpg,disco,161.4990234375,Patches (Re-Recorded/Re-Mastered Version),Clarence Carter,-36.79,7.820219,6.0382233,6.118307,-11.877993,-16.400053,2.0375247
321,"{'C minor': 11.33, 'C major': 10.5, 'A minor': 8.38}",C minor,data/gtzan/genres/disco/disco.00021.wav,data/gtzan/images/disco/disco.00021_cover.jpg,disco,107.666015625,Never Can Say Goodbye (Remix),Gloria Gaynor,-40.3,6.511584,5.079214,4.009787,-22.43675,24.373344,42.076412
322,"{'B major': 10.9, 'E minor': 7.93, 'E major': 7.69}",B major,data/gtzan/genres/disco/disco.00022.wav,data/gtzan/images/disco/disco.00022_cover.jpg,disco,123.046875,Ooh what a life,Gibson Brothers,-40.64,7.4430194,5.9939485,5.23401,-5.9213977,-32.548927,17.289452
323,"{'G# minor': 9.86, 'D# major': 8.67, 'G# major': 8.31}",G# minor,data/gtzan/genres/disco/disco.00023.wav,data/gtzan/images/disco/disco.00023_cover.jpg,disco,112.34714673913044,Playboy,La Toya Jackson,-35.63,6.6706834,5.567365,6.8808403,-54.87462,23.897789,-1.2594454
324,"{'C# major': 8.43, 'D# minor': 8.33, 'F# major': 8.32}",C# major,data/gtzan/genres/disco/disco.00024.wav,data/gtzan/images/disco/disco.00024_cover.jpg,disco,129.19921875,"Help, Get Me Some Help",Ottawan,-39.26,5.6084404,4.161013,5.523236,38.412262,-31.726507,-1.348949
325,"{'F minor': 9.34, 'C# major': 9.33, 'A# minor': 6.95}",F minor,data/gtzan/genres/disco/disco.00025.wav,data/gtzan/images/disco/disco.00025_cover.jpg,disco,123.046875,High Energy,Evelyn Thomas,-41.82,6.9640255,6.2505336,5.921959,-43.408066,5.6064763,-42.23856
326,"{'G minor': 7.46, 'F major': 7.17, 'F minor': 7.02}",G minor,data/gtzan/genres/disco/disco.00026.wav,data/gtzan/images/disco/disco.00026_cover.jpg,disco,117.45383522727272,Do the Salsa,La Toya Jackson,-37.74,6.708238,5.0512547,5.888345,14.585966,-44.160316,-36.07578
327,"{'A minor': 9.96, 'A major': 9.36, 'F major': 7.43}",A minor,data/gtzan/genres/disco/disco.00027.wav,data/gtzan/images/disco/disco.00027_cover.jpg,disco,112.34714673913044,Rapper's Delight,The Sugarhill Gang,-44.13,6.970627,4.798087,4.0032997,-8.966102,40.130493,3.9251258
328,"{'G minor': 10.14, 'G major': 9.54, 'D major': 8.78}",G minor,data/gtzan/genres/disco/disco.00028.wav,data/gtzan/images/disco/disco.00028_cover.jpg,disco,123.046875,Better Do It Salsa,Various Artists,-34.96,6.6189165,5.3911905,4.411075,-23.036459,25.429243,-36.88249
329,"{'E major': 8.91, 'C# minor': 8.41, 'B major': 8.14}",E major,data/gtzan/genres/disco/disco.00029.wav,data/gtzan/images/disco/disco.00029_cover.jpg,disco,103.359375,Heartless,Evelyn Thomas,-36.35,6.235613,5.857951,5.484849,-9.218176,12.635564,-15.133235
330,"{'A minor': 9.4, 'E minor': 8.15, 'G major': 7.49}",A minor,data/gtzan/genres/disco/disco.00030.wav,data/gtzan/images/disco/disco.00030_cover.jpg,disco,135.99917763157896,,,-37.62,6.2819743,4.180319,6.3066664,-14.643066,-13.119232,-24.594559
331,"{'B minor': 9.05, 'G major': 8.65, 'D major': 8.62}",B minor,data/gtzan/genres/disco/disco.00031.wav,data/gtzan/images/disco/disco.00031_cover.jpg,disco,123.046875,My Simple Heart,The Three Degrees,-36.75,8.283751,5.166991,5.114647,-21.046362,18.85821,-49.921925
332,"{'D minor': 9.17, 'A minor': 9.09, 'F major': 8.89}",D minor,data/gtzan/genres/disco/disco.00032.wav,data/gtzan/images/disco/disco.00032_cover.jpg,disco,112.34714673913044,Saddle Up,David Christie,-42.39,5.9722652,6.6380424,5.081374,53.07243,24.552734,-13.604876
333,"{'F major': 11.86, 'F minor': 7.34, 'D minor': 7.08}",F major,data/gtzan/genres/disco/disco.00033.wav,data/gtzan/images/disco/disco.00033_cover.jpg,disco,129.19921875,You Little Trustmaker,The Tymes,-33.36,6.8214993,4.760201,5.817229,-49.820484,-26.901058,4.6246657
334,"{'D major': 11.15, 'G minor': 7.57, 'G major': 6.83}",D major,data/gtzan/genres/disco/disco.00034.wav,data/gtzan/images/disco/disco.00034_cover.jpg,disco,129.19921875,Reflections,Evelyn Thomas,-36.12,6.230585,5.319252,6.142017,-25.645964,-5.2964272,20.256731
335,"{'D# minor': 10.6, 'D# major': 8.84, 'G# minor': 8.28}",D# minor,data/gtzan/genres/disco/disco.00035.wav,data/gtzan/images/disco/disco.00035_cover.jpg,disco,123.046875,Cuba,Gibson Brothers,-38.26,6.477042,6.5819435,6.131298,-15.266637,2.1172845,36.05047
336,"{'C major': 9.61, 'F major': 8.79, 'C minor': 8.78}",C major,data/gtzan/genres/disco/disco.00036.wav,data/gtzan/images/disco/disco.00036_cover.jpg,disco,135.99917763157896,Reaching for the Best,The Exciters,-33.8,7.1746025,6.6193304,5.762567,-48.19813,-0.4842208,-0.8638085
337,"{'F# minor': 12.16, 'F# major': 10.66, 'D# minor': 9.31}",F# minor,data/gtzan/genres/disco/disco.00037.wav,data/gtzan/images/disco/disco.00037_cover.jpg,disco,129.19921875,Que Sera Mi Vida,The Gibson Brothers,-36.98,6.015423,5.3188844,5.1647267,-2.8914373,22.2589,-10.992837
338,"{'F major': 10.25, 'F minor': 8.14, 'A# major': 6.57}",F major,data/gtzan/genres/disco/disco.00038.wav,data/gtzan/images/disco/disco.00038_cover.jpg,disco,123.046875,Greatest Hits Medley (Rerecorded),Gloria Gaynor,-34.94,5.960235,4.116301,5.255875,30.052605,-36.057056,-8.517852
339,"{'G major': 10.62, 'E minor': 9.84, 'C major': 9.0}",G major,data/gtzan/genres/disco/disco.00039.wav,data/gtzan/images/disco/disco.00039_cover.jpg,disco,112.34714673913044,I Can't Leave You Alone,George McCrae,-38.42,6.4644437,7.1602044,5.691005,19.807571,37.886887,21.288729
340,"{'D minor': 9.36, 'F minor': 9.25, 'A# major': 7.9}",D minor,data/gtzan/genres/disco/disco.00040.wav,data/gtzan/images/disco/disco.00040_cover.jpg,disco,135.99917763157896,Stress,David Christie,-41.22,7.548534,5.3574123,4.140357,-19.318113,-4.2449913,-19.553616
341,"{'D major': 10.18, 'A major': 8.46, 'D minor': 8.13}",D major,data/gtzan/genres/disco/disco.00041.wav,data/gtzan/images/disco/disco.00041_cover.jpg,disco,161.4990234375,Always and Forever,Heatwave,-45.88,5.424078,5.5535274,4.3223376,-15.493959,46.504482,10.712939
342,"{'G major': 9.05, 'G minor': 8.0, 'C minor': 7.52}",G major,data/gtzan/genres/disco/disco.00042.wav,data/gtzan/images/disco/disco.00042_cover.jpg,disco,103.359375,I Wanna Dance Wit' You,Sex-O-Lettes,-34.77,6.649808,3.833897,5.374703,22.503832,-35.020638,8.195489
343,"{'F major': 10.13, 'C major': 10.11, 'A minor': 8.83}",F major,data/gtzan/genres/disco/disco.00043.wav,data/gtzan/images/disco/disco.00043_cover.jpg,disco,129.19921875,Satisfaction Guaranteed,Harold Melvin,-37.93,7.392988,5.4528894,6.7290106,-4.3409715,-15.769086,20.751827
344,"{'G# major': 10.0, 'D# major': 9.38, 'C minor': 8.72}",G# major,data/gtzan/genres/disco/disco.00044.wav,data/gtzan/images/disco/disco.00044_cover.jpg,disco,123.046875,Hands Up (Haut Les Mains),Ottawan,-36.81,5.7651944,4.9243402,6.7550645,-46.208187,-17.051897,26.240118
345,"{'G minor': 9.25, 'A# major': 8.82, 'C minor': 7.63}",G minor,data/gtzan/genres/disco/disco.00045.wav,data/gtzan/images/disco/disco.00045_cover.jpg,disco,123.046875,D.I.S.C.O (English Version),Ottawan,-38.3,7.3288875,5.6363835,3.7981148,40.866547,-25.159473,19.893627
346,"{'G minor': 9.92, 'G major': 8.41, 'C minor': 6.9}",G minor,data/gtzan/genres/disco/disco.00046.wav,data/gtzan/images/disco/disco.00046_cover.jpg,disco,123.046875,Hot Stuff,Donna Summer,-41.21,7.6040406,5.2354403,4.7913394,-15.871597,-44.478714,-22.752644
347,"{'A minor': 8.75, 'C major': 7.83, 'G major': 7.72}",A minor,data/gtzan/genres/disco/disco.00047.wav,data/gtzan/images/disco/disco.00047_cover.jpg,disco,123.046875,No More Tears (Enough Is Enough),Donna Summer,-51.83,6.2710257,7.3688335,5.570786,50.523956,11.473324,-31.215132
348,"{'D minor': 10.46, 'E minor': 9.28, 'D major': 8.63}",D minor,data/gtzan/genres/disco/disco.00048.wav,data/gtzan/images/disco/disco.00048_cover.jpg,disco,99.38401442307692,Kung Fu Fighting,Carl Douglas,-39.56,6.5596404,4.181214,5.983645,-2.3091586,29.85503,-31.764397
349,"{'B major': 11.61, 'E major': 9.39, 'G# minor': 7.55}",B major,data/gtzan/genres/disco/disco.00049.wav,data/gtzan/images/disco/disco.00049_cover.jpg,disco,123.046875,Boogie Shoes,Kc & The Sunshine Band,-38.68,6.848578,5.498946,4.0866866,45.597996,10.169864,-9.554173
350,"{'C minor': 9.95, 'F minor': 8.52, 'C major': 8.43}",C minor,data/gtzan/genres/disco/disco.00050.wav,data/gtzan/images/disco/disco.00050_cover.jpg,disco,107.666015625,That's the Way I Like It,Kc & The Sunshine Band,-33.85,7.175215,4.4515157,5.086007,-23.816786,-3.7506015,7.044461
351,"{'C minor': 9.97, 'F minor': 8.87, 'C major': 7.96}",C minor,data/gtzan/genres/disco/disco.00051.wav,data/gtzan/images/disco/disco.00051_cover.jpg,disco,107.666015625,That's the Way I Like It,Kc & The Sunshine Band,-33.48,6.2015824,4.7439733,4.0686793,19.189844,18.122755,-31.890036
352,"{'D# major': 7.77, 'D# minor': 7.08, 'G# minor': 6.61}",D# major,data/gtzan/genres/disco/disco.00052.wav,data/gtzan/images/disco/disco.00052_cover.jpg,disco,123.046875,In The Navy,Village People,-33.27,6.7832546,5.1782956,6.6775155,-17.36643,-36.39169,5.014047
353,"{'A major': 11.05, 'D major': 8.64, 'E major': 7.56}",A major,data/gtzan/genres/disco/disco.00053.wav,data/gtzan/images/disco/disco.00053_cover.jpg,disco,135.99917763157896,Knock on Wood,Amii Stewart,-44.74,6.5491614,5.62169,6.2006373,-20.532724,5.958648,-35.558273
354,"{'A minor': 11.2, 'E major': 10.92, 'A major': 8.65}",A minor,data/gtzan/genres/disco/disco.00054.wav,data/gtzan/images/disco/disco.00054_cover.jpg,disco,112.34714673913044,I Want Your Love,Chic,-45.43,6.7618337,5.790765,3.9940214,22.080812,6.805684,-24.124752
355,"{'C minor': 9.93, 'C major': 9.86, 'F major': 7.36}",C minor,data/gtzan/genres/disco/disco.00055.wav,data/gtzan/images/disco/disco.00055_cover.jpg,disco,129.19921875,Disco Inferno,The Trammps,-38.69,5.557516,6.0064993,4.4012165,-20.32352,-0.34923553,-54.46203
356,"{'B minor': 9.57, 'G major': 9.57, 'E minor': 8.82}",B minor,data/gtzan/genres/disco/disco.00056.wav,data/gtzan/images/disco/disco.00056_cover.jpg,disco,89.10290948275862,Fantasy,"Earth, Wind & Fire",-41.79,5.9641676,5.9658217,5.3876033,43.270554,1.7403665,22.28994
357,"{'G# major': 11.4, 'C minor': 10.38, 'D# major': 9.62}",G# major,data/gtzan/genres/disco/disco.00057.wav,data/gtzan/images/disco/disco.00057_cover.jpg,disco,117.45383522727272,Auld Lang Syne,Boney M.,-36.23,6.5152392,6.569759,4.0684257,43.76216,-2.729926,-1.9188414
358,"{'D minor': 11.34, 'D major': 10.47, 'F major': 7.4}",D minor,data/gtzan/genres/disco/disco.00058.wav,data/gtzan/images/disco/disco.00058_cover.jpg,disco,129.19921875,Boogie Wonderland,"Earth, Wind & Fire",-39.41,6.2915106,6.927146,4.9043093,31.10292,48.407288,-3.171969
359,"{'B minor': 9.42, 'G major': 8.41, 'D major': 7.02}",B minor,data/gtzan/genres/disco/disco.00059.wav,data/gtzan/images/disco/disco.00059_cover.jpg,disco,123.046875,Let's Groove,"Earth, Wind & Fire",-39.65,5.925454,4.084145,6.036863,-9.415398,-11.742871,-22.177885
